translator,chapter,sentence_id,token_index,spanish,lemma,chinese,pinyin,meaning,pos,is_proper_noun,syntactic_role_es,syntactic_role_zh,verb_person,verb_number,verb_tense,verb_mood,other_translation,pronoun_ref,clause_type,note
arsovska,69,69-4,4,"avanzar","avanzar","行","xíng","Avanzar (行无行)","verbo",false,"Verbo (infinitivo)","动词不定式","","","","infinitivo","","","oración principal","'行'"
arsovska,69,69-4,6,"andar","andar","行","xíng","Andar (无行)","verbo",false,"Verbo (infinitivo)","动词不定式","","","","infinitivo","","","oración principal","'无行'"
arsovska,69,69-5,1,"enrollarse","enrollar","攘","rǎng","Enrollarse (las mangas) (攘无臂)","verbo",false,"Verbo (infinitivo)","动词不定式","","","","infinitivo","","","oración principal","'攘无臂'"
arsovska,69,69-5,3,"mangas","manga","臂","bì","Mangas, brazos (臂)","sustantivo",false,"Objeto directo","名词作宾语","","","","","","","oración principal","'臂'"
arsovska,69,69-5,5,"empuñar","empuñar","攘","rǎng","Empuñar (无臂=不挥臂)","verbo",false,"Verbo (infinitivo)","动词不定式","","","","infinitivo","","","oración principal","'无臂'"
arsovska,69,69-6,1,"prepararse","preparar","执","zhí","Prepararse (执无兵)","verbo",false,"Verbo (infinitivo)","动词不定式","","","","infinitivo","","","oración principal","'执无兵 / 扔无敌'"
arsovska,69,69-6,2,"mas","mas","（而）","-","Mas, pero (adversativa)","conjunción",false,"Nexo adversativo","转折连词","","","","","","","oración principal",""
arsovska,69,69-6,3,"no","no","无","wú","No (negación)","adverbio",false,"Adverbio de negación","否定副词","","","","","","","oración principal","'无'"
arsovska,69,69-6,4,"embestir","embestir","扔","rēng","Embestir (扔无敌)","verbo",false,"Verbo (infinitivo)","动词不定式","","","","infinitivo","","","oración principal","'扔'"
arsovska,69,69-7,1,"Acaso","acaso","（岂）","-","¿Acaso? (retórica)","adverbio",false,"Adverbio interrogativo","疑问副词","","","","","","","oración interrogativa","译本补出反问: 扔无敌"
arsovska,69,69-7,3,"enemigo","enemigo","敌","dí","Enemigo (无敌)","sustantivo",false,"Sujeto","名词作主语","","","","","","","oración interrogativa","'无敌'"
arsovska,69,69-7,4,"osará","osar","（敢）","-","Osar (futuro)","verbo",false,"Verbo principal","动词作谓语",3,"singular","futuro","indicativo","","","oración interrogativa","将来时!"
arsovska,69,69-7,5,"atacar","atacar","扔","rēng","Atacar (扔)","verbo",false,"Verbo (infinitivo)","动词不定式","","","","infinitivo","","","oración interrogativa","'扔无敌'"
arsovska,69,69-8,1,"No","no","莫","mò","No ('no hay'=莫)","adverbio",false,"Adverbio de negación","否定副词","","","","","","","oración principal","'祸莫大于轻敌'"
arsovska,69,69-8,2,"hay","haber","莫","mò","Haber (no hay)","verbo",false,"Verbo impersonal","无人称动词",3,"singular","presente","indicativo","","","oración principal","'莫'"
arsovska,69,69-8,3,"peor","peor","大","dà","Peor (莫大于)","adjetivo",false,"Comparativo","比较级","","","","","","","oración principal","'大于'"
arsovska,69,69-8,4,"catástrofe","catástrofe","祸","huò","Catástrofe (祸)","sustantivo",false,"Sujeto","名词作主语","","","","","","","oración principal","'祸'"
arsovska,69,69-8,6,"subestimar","subestimar","轻","qīng","Subestimar (轻敌)","verbo",false,"Verbo (infinitivo)","动词不定式","","","","infinitivo","","","oración principal","'轻敌'"
arsovska,69,69-8,8,"enemigo","enemigo","敌","dí","Enemigo (敌)","sustantivo",false,"Objeto directo","名词作宾语","","","","","","","oración principal","'敌'"
arsovska,69,69-9,1,"Significa","significar","几丧","jī sàng","Significar, equivaler a (几丧吾宝)","verbo",false,"Verbo principal","动词作谓语",3,"singular","presente","indicativo","","","oración principal","'几丧吾宝'"
arsovska,69,69-9,2,"perderlo","perder","丧","sàng","Perderlo (perder + lo, 丧)","verbo",false,"Verbo (infinitivo + pron.)","动词不定式+代词","","","","infinitivo","","lo → todo / el tesoro","oración principal","'丧吾宝'"
arsovska,69,69-9,3,"todo","todo","宝","bǎo","Todo ('perderlo todo'=丧吾宝)","pronombre",false,"Objeto directo","不定代词","","","","","","","oración principal","译本: 吾宝→todo"
arsovska,69,69-10,2,"ello","ello","故","gù","Ello ('por ello'=故)","pronombre",false,"Término de preposición","中性代词","","","","","","","oración principal","'故'"
arsovska,69,69-10,3,"cuando","cuando","（相加）","-","Cuando (temporal)","conjunción",false,"Nexo temporal","时间连词","","","","","","","subordinada temporal","'抗兵相加'"
arsovska,69,69-10,4,"dos","dos","相","xiāng","Dos ('dos ejércitos'=抗兵相加)","numeral",false,"Numeral","数词","","","","","","","subordinada temporal","'相'"
arsovska,69,69-10,5,"ejércitos","ejército","兵","bīng","Ejércitos (抗兵)","sustantivo",false,"Sujeto","名词作主语","","","","","","","subordinada temporal","'兵'"
arsovska,69,69-10,6,"se","se","相","xiāng","'se' recíproco (相)","pronombre",false,"Pronombre recíproco","相互代词","","","","","","se → los ejércitos","subordinada temporal","'相加'"
arsovska,69,69-10,7,"enfrentan","enfrentar","加","jiā","Enfrentarse (相加)","verbo",false,"Verbo de la subordinada","从句谓语",3,"plural","presente","indicativo","","","subordinada temporal","'加'"
arsovska,69,69-10,8,"quien","quien","者","zhě","Quien (relativo)","pronombre",false,"Antecedente relativo","关系代词","","","","","","","subordinada relativa","'哀者'"
arsovska,69,69-10,9,"lamenta","lamentar","哀","āi","Lamentar (哀者)","verbo",false,"Verbo de la relativa","动词作谓语",3,"singular","presente","indicativo","","","subordinada relativa","'哀'"
arsovska,69,69-10,11,"encuentro","encuentro","抗","kàng","Encuentro, choque (抗兵)","sustantivo",false,"Objeto directo","名词作宾语","","","","","","","subordinada relativa","'抗'"
arsovska,69,69-10,12,"resulta","resultar","胜","shèng","Resultar (胜矣)","verbo",false,"Verbo principal","动词作谓语",3,"singular","presente","indicativo","","","oración principal","'胜矣'"
arsovska,69,69-10,13,"victorioso","victorioso","胜","shèng","Victorioso (胜)","adjetivo",false,"Atributo","形容词作表语","","","","","","","oración principal","'胜'"
arsovska,70,70-1,1,"Es","ser","易","yì","Ser (cópula, 易=es fácil)","verbo",false,"Verbo copulativo","系动词",3,"singular","presente","indicativo","","","oración principal","'吾言甚易知'"
arsovska,70,70-1,2,"fácil","fácil","易","yì","Fácil (甚易)","adjetivo",false,"Atributo","形容词作表语","","","","","","","oración principal","'易'"
arsovska,70,70-1,3,"comprender","comprender","知","zhī","Comprender (易知)","verbo",false,"Verbo (infinitivo)","动词不定式","","","","infinitivo","","","oración principal","'知'"
arsovska,70,70-1,4,"mis","mi","吾","wú","Posesivo (mis palabras=吾言)","determinante",false,"Determinante posesivo","物主限定词","","","","","","mis → yo","oración principal","'吾言'"
arsovska,70,70-1,5,"palabras","palabra","言","yán","Palabras (言)","sustantivo",false,"Objeto directo","名词作宾语","","","","","","","oración principal","'言'"
arsovska,70,70-1,7,"también","también","甚","shèn","También (甚易行)","adverbio",false,"CC","副词","","","","","","","oración principal","'甚易行'"
arsovska,70,70-1,9,"actuar","actuar","行","xíng","Actuar (易行)","verbo",false,"Verbo (infinitivo)","动词不定式","","","","infinitivo","","","oración principal","'行'"
arsovska,70,70-1,11,"concordancia","concordancia","行","xíng","Concordancia ('actuar en concordancia'=行)","sustantivo",false,"Término de preposición","名词","","","","","","","oración principal","'行'"
arsovska,70,70-2,1,"Pero","pero","（而）","-","Pero (adversativa)","conjunción",false,"Nexo adversativo","转折连词","","","","","","","oración principal","'天下莫能知'"
arsovska,70,70-2,3,"mundo","mundo","天下","tiān xià","El mundo (天下)","sustantivo",false,"Sujeto","名词作主语","","","","","","","oración principal","'天下'"
arsovska,70,70-2,4,"no","no","莫","mò","No (negación, 莫能)","adverbio",false,"Adverbio de negación","否定副词","","","","","","","oración principal","'莫能知'"
arsovska,70,70-2,5,"las","las","之","zhī","Pronombre átono OD (las)","pronombre",false,"Objeto directo (átono)","直接宾语代词","","","","","","las → las palabras","oración principal","'知'"
arsovska,70,70-2,6,"comprende","comprender","知","zhī","Comprender (知)","verbo",false,"Verbo principal","动词作谓语",3,"singular","presente","indicativo","","","oración principal","'知'"
arsovska,70,70-2,8,"tampoco","tampoco","莫","mò","Tampoco (莫能行)","adverbio",false,"Adverbio de negación","否定副词","","","","","","","oración principal","'莫能行'"
arsovska,70,70-2,9,"las","las","之","zhī","Pronombre átono OD (las)","pronombre",false,"Objeto directo (átono)","直接宾语代词","","","","","","las → las palabras","oración principal","'行'"
arsovska,70,70-2,10,"pone","poner","行","xíng","Poner (en práctica) (行)","verbo",false,"Verbo principal","动词作谓语",3,"singular","presente","indicativo","","","oración principal","'行'"
arsovska,70,70-2,12,"práctica","práctica","行","xíng","Práctica ('poner en práctica'=行)","sustantivo",false,"Término de preposición","名词","","","","","","","oración principal","'行'"
arsovska,70,70-3,1,"Mis","mi","吾","wú","Posesivo","determinante",false,"Determinante posesivo","物主限定词","","","","","","Mis → yo","oración principal","'言有宗'"
arsovska,70,70-3,2,"palabras","palabra","言","yán","Palabras (言)","sustantivo",false,"Sujeto","名词作主语","","","","","","","oración principal","'言'"
arsovska,70,70-3,3,"tienen","tener","有","yǒu","Tener (有宗)","verbo",false,"Verbo principal","动词作谓语",3,"plural","presente","indicativo","","","oración principal","'有'"
arsovska,70,70-3,4,"ancestros","ancestro","宗","zōng","Ancestros, linaje (宗)","sustantivo",false,"Objeto directo","名词作宾语","","","","","","","oración principal","'宗'"
arsovska,70,70-3,7,"acciones","acción","事","shì","Acciones, asuntos (事)","sustantivo",false,"Sujeto","名词作主语","","","","","","","oración principal","'事有君'"
arsovska,70,70-3,8,"predecesores","predecesor","君","jūn","Predecesores, señor (君)","sustantivo",false,"Atributo (elíptico)","名词作表语","","","","","","","oración principal","'君'"
arsovska,70,70-4,1,"Quienes","quien","者","zhě","Quienes (relativo)","pronombre",false,"Antecedente relativo","关系代词","","","","","","","subordinada relativa","'夫唯无知'"
arsovska,70,70-4,2,"no","no","无","wú","No (negación, 无知)","adverbio",false,"Adverbio de negación","否定副词","","","","","","","subordinada relativa","'无知'"
arsovska,70,70-4,3,"entienden","entender","知","zhī","Entender (无知)","verbo",false,"Verbo de la relativa","动词作谓语",3,"plural","presente","indicativo","","","subordinada relativa","'知'"
arsovska,70,70-4,4,"esto","esto","（此）","-","Esto (demostrativo)","pronombre",false,"Objeto directo","指示代词","","","","","","","subordinada relativa","'是以不我知'"
arsovska,70,70-4,5,"tampoco","tampoco","不","bù","Tampoco (不我知)","adverbio",false,"Adverbio de negación","否定副词","","","","","","","oración principal","'不我知'"
arsovska,70,70-4,6,"me","me","我","wǒ","Pronombre átono OD (me)","pronombre",false,"Objeto directo (átono)","直接宾语代词","","","","","","me → yo","oración principal","'不我知' 宾格前置"
arsovska,70,70-4,7,"entienden","entender","知","zhī","Entender (知)","verbo",false,"Verbo principal","动词作谓语",3,"plural","presente","indicativo","","","oración principal","'知'"
arsovska,70,70-4,9,"mí","yo","我","wǒ","Mí (tónico, a mí=我)","pronombre",false,"Objeto directo (tónico)","重读人称代词","","","","","","mí → yo","oración principal","'我'"
arsovska,70,70-5,1,"Pocos","poco","希","xī","Pocos (知我者希)","adjetivo",false,"Sujeto","形容词作主语","","","","","","","oración principal","'希'"
arsovska,70,70-5,2,"me","me","我","wǒ","Pronombre átono OD (me)","pronombre",false,"Objeto directo (átono)","直接宾语代词","","","","","","me → yo","oración principal","'知我者'"
arsovska,70,70-5,3,"conocen","conocer","知","zhī","Conocer (知我)","verbo",false,"Verbo principal","动词作谓语",3,"plural","presente","indicativo","","","oración principal","'知'"
arsovska,70,70-5,4,"he","he","则","zé","He aquí (presentativo)","adverbio",false,"Presentativo","提示副词","","","","","","","oración principal","'则我者贵'"
arsovska,70,70-5,5,"ahí","ahí","是以","-","Ahí ('he ahí'=则…贵)","adverbio",false,"CC de lugar","副词","","","","","","","oración principal",""
arsovska,70,70-5,6,"mi","mi","我","wǒ","Posesivo","determinante",false,"Determinante posesivo","物主限定词","","","","","","mi → yo","oración principal","'我者贵'"
arsovska,70,70-5,7,"valor","valor","贵","guì","Valor, rareza (贵)","sustantivo",false,"Atributo","名词作表语","","","","","","","oración principal","'贵'"
arsovska,70,70-6,2,"ropajes","ropaje","褐","hè","Ropajes (被褐)","sustantivo",false,"Sujeto","名词作主语","","","","","","","oración principal","'圣人被褐怀玉'"
arsovska,70,70-6,3,"raídos","raído","褐","hè","Raídos, toscos (褐)","adjetivo",false,"Modificador","形容词作定语","","","","","","","oración principal","'褐'"
arsovska,70,70-6,5,"sabio","sabio","圣人","shèng rén","El sabio","sustantivo",false,"Complemento del nombre","名词","","","","","","","oración principal","术语: 圣人"
arsovska,70,70-6,6,"ocultan","ocultar","怀","huái","Ocultar, guardar en el pecho (怀玉)","verbo",false,"Verbo principal","动词作谓语",3,"plural","presente","indicativo","","","oración principal","'怀'"
arsovska,70,70-6,7,"fino","fino","玉","yù","Fino (jade)","adjetivo",false,"Modificador","形容词作定语","","","","","","","oración principal","'玉'"
